%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
1294000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.58737475889e-13,-7.11563447053e-12,0.00500000000965,-4.89756470263e-12,-3.81605308524e-11,1.83522001187e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87418709092e-12,-3.9845197784e-12,-1.85867787839e-11,-1.48688419009e-11,-1.97589950167e-11,1.20504239971e-11
1295000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.93820523467e-13,-7.05797920109e-12,0.00500000000965,-4.85016515611e-12,-3.79979198864e-11,1.8291191306e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.86537856433e-11,9.41267921769e-11,-1.21913873292e-10,8.5686562428e-11,7.23395474658e-10,-2.30155012768e-10
1296000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.51108031538e-13,-6.97468471866e-12,0.00500000000962,-4.79268357413e-12,-3.77329223038e-11,1.81979854983e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11618569816e-10,1.32874783704e-10,-1.68731592535e-10,1.21364686711e-10,1.02188714997e-09,-3.25785445052e-10
1297000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.42985664712e-13,-6.62617183345e-12,0.00500000000921,-4.63117108695e-12,-3.64051364831e-11,1.77726546959e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.87902050816e-11,1.05936226392e-10,-1.28498129542e-10,1.05414129561e-10,8.03414187203e-10,-2.59414251347e-10
1298000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.34378097328e-13,-6.73949784868e-12,0.0050000000094,-4.66816730346e-12,-3.68933347429e-11,1.79231112413e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.48077033298e-12,5.85582546206e-12,-4.20818598293e-11,-1.32931521144e-11,6.53425075801e-11,-1.22285645189e-11
1299000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.96224197686e-13,-6.41323105732e-12,0.00500000000904,-4.51208868888e-12,-3.56752097781e-11,1.75289805537e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04087947003e-10,1.23379855917e-10,-6.19921073049e-11,1.74459467361e-10,8.72543718521e-10,-3.03027953372e-10
1300000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.70907773781e-13,-6.54679088719e-12,0.00500000000927,-4.55541064191e-12,-3.62444617646e-11,1.77042804285e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.23418575914e-12,1.26042623027e-11,-5.26363562689e-11,-8.28945175905e-12,1.18846822398e-10,-2.8905072538e-11
1301000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.69103661366e-13,-6.53351678315e-12,0.00500000000932,-4.53033902643e-12,-3.62491624351e-11,1.76978173049e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16472959943e-10,1.38587424062e-10,-1.88024782161e-10,1.19232733023e-10,1.07507966154e-09,-3.39893636377e-10
1302000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-9.85878045867e-13,-6.142357456e-12,0.0050000000089,-4.33533150161e-12,-3.47918997542e-11,1.72231605277e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18066717286e-10,2.56817601377e-10,-1.31864328111e-10,3.53046340199e-10,1.8317818509e-09,-6.32908368869e-10
1303000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.32584001742e-13,-6.30909213761e-12,0.00500000000915,-4.40139612218e-12,-3.5479045986e-11,1.74393216287e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.51591176311e-11,3.13850144709e-11,-9.09847341866e-11,-6.80763086241e-13,2.75482979157e-10,-7.51998666211e-11
1304000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-8.31223978537e-13,-6.29547802777e-12,0.00500000000919,-4.38147898247e-12,-3.54752372878e-11,1.74322842877e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39553194899e-10,1.65768025017e-10,-2.34023959504e-10,1.36337762955e-10,1.29423264084e-09,-4.06928830479e-10
1305000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.16737175482e-12,-5.8814619841e-12,0.00500000000875,-4.17326015417e-12,-3.39331432661e-11,1.69292696848e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.97145900478e-10,3.49700646011e-10,-2.33764580571e-10,4.45063532729e-10,2.53921082729e-09,-8.6221767289e-10
1306000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.05374042825e-12,-6.00124810957e-12,0.0050000000089,-4.22936172516e-12,-3.44245771487e-11,1.70873211471e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.02130377955e-11,1.41232209811e-11,-1.27923774904e-10,-5.1920356168e-11,1.86051965687e-10,-3.22893488887e-11
1307000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.1755874052e-12,-5.84288867289e-12,0.00500000000887,-4.10949213026e-12,-3.39023008239e-11,1.6900199034e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.22819242151e-11,7.56696021816e-11,-2.61715139659e-10,-2.8153574726e-11,7.00666213086e-10,-1.83825795471e-10
1308000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.41975320389e-12,-5.53775775236e-12,0.00500000000847,-3.98152466007e-12,-3.27419659674e-11,1.65320869338e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.28425785127e-10,5.03884833409e-10,-4.01355208166e-10,5.97128859341e-10,3.71459386928e-09,-1.24288455283e-09
1309000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.56263890716e-12,-5.35307215221e-12,0.0050000000082,-3.91154664715e-12,-3.20420608639e-11,1.63129787996e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.31699911417e-10,2.726850954e-10,-1.42852592607e-10,3.71173234197e-10,1.94980132218e-09,-6.72262967069e-10
1310000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.66153202308e-12,-5.22163562389e-12,0.00500000000809,-3.84094290278e-12,-3.15773281328e-11,1.61592748858e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62441544862e-11,-2.91042384397e-11,-2.6601894455e-11,-5.95091652382e-11,-1.86497297103e-10,7.3950812506e-11
1311000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.8111900868e-12,-5.02961561288e-12,0.00500000000784,-3.75966331482e-12,-3.08579267143e-11,1.59306975559e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.54841603753e-10,4.17312531111e-10,-2.99635999597e-10,5.15592704658e-10,3.0500908676e-09,-1.02932898385e-09
1312000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.90697457825e-12,-4.9017664927e-12,0.00500000000767,-3.70783204229e-12,-3.03853824327e-11,1.57814263147e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8027977388e-11,4.56150674092e-11,1.56409813387e-11,9.06320113848e-11,2.88842347958e-10,-1.11281495759e-10
1313000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.97358795972e-12,-4.81031880994e-12,0.0050000000077,-3.62184411408e-12,-3.0114290183e-11,1.56762968564e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.44113588771e-10,4.04714398349e-10,-2.93894172334e-10,4.98276278754e-10,2.96017020343e-09,-9.98235261672e-10
1314000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.81205050964e-12,-4.98692059869e-12,0.0050000000078,-3.74143920602e-12,-3.07767370666e-11,1.59043174967e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.42475858316e-12,6.94295154631e-12,-8.08292496738e-11,-3.42021333089e-11,1.0093087078e-10,-1.49929728935e-11
1315000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.78282388852e-12,-5.00758462474e-12,0.00500000000782,-3.75614400314e-12,-3.08787548546e-11,1.59389461628e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.11149515944e-10,2.49453458398e-10,-2.84811107809e-10,2.46347352356e-10,1.89846248195e-09,-6.13990908895e-10
1316000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.80150339091e-12,-4.9709819594e-12,0.00500000000773,-3.75380843835e-12,-3.07489010487e-11,1.59028313284e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89704896054e-10,2.24288673385e-10,-2.59616171799e-10,2.18693079215e-10,1.71015805805e-09,-5.51841006612e-10
1317000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.88890569852e-12,-4.85471385314e-12,0.00500000000774,-3.65631965146e-12,-3.03826163565e-11,1.57670593084e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.99591654433e-10,3.5316707584e-10,-3.6605071715e-10,3.69193713e-10,2.66371523572e-09,-8.70205090014e-10
1318000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.8652579481e-12,-4.86722467885e-12,0.00500000000757,-3.71992138494e-12,-3.03894206018e-11,1.57923805913e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08135364651e-10,2.45963642048e-10,-2.89544153267e-10,2.35889815177e-10,1.88055889206e-09,-6.05327461451e-10
1319000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.86489712561e-12,-4.85420037499e-12,0.00500000000759,-3.70434047454e-12,-3.03790001804e-11,1.57849196215e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67519403075e-10,3.15439903976e-10,-3.16422403342e-10,3.35411287087e-10,2.37200200577e-09,-7.77128414571e-10
1320000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.1969370767e-12,-4.44864978189e-12,0.00500000000735,-3.44016401935e-12,-2.89381880158e-11,1.52902505384e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6268908237e-10,4.27159331049e-10,-4.24529362688e-10,4.55508632494e-10,3.21133812229e-09,-1.0529993209e-09
1321000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.10537143275e-12,-4.54286608331e-12,0.00500000000734,-3.52443064977e-12,-2.92789959489e-11,1.54160932101e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76050868548e-10,2.08232574494e-10,-2.48485150508e-10,1.96811458808e-10,1.59535779927e-09,-5.12240323637e-10
1322000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.2598867222e-12,-4.34777214231e-12,0.00500000000728,-3.38116113541e-12,-2.86193252764e-11,1.51822035487e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.82210073309e-10,3.32706741798e-10,-3.4204570334e-10,3.47381713912e-10,2.50988535297e-09,-8.19753948063e-10
1323000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.4729662762e-12,-4.08357375692e-12,0.00500000000716,-3.20075030555e-12,-2.76992101384e-11,1.48624651574e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8922911043e-10,3.41056864929e-10,-3.73319580696e-10,3.42150593087e-10,2.59014631659e-09,-8.40265270834e-10
1324000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.05047653804e-12,-3.38806760425e-12,0.0050000000066,-2.79435125566e-12,-2.51491190594e-11,1.40077965687e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6682432917e-10,4.32213316688e-10,-4.79980947096e-10,4.29527390543e-10,3.28811082286e-09,-1.06529827708e-09
1325000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.00148794707e-12,-3.43451656004e-12,0.00500000000667,-2.81238085098e-12,-2.5356390321e-11,1.40728336833e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.92701981994e-11,9.47412133461e-11,-1.82538879985e-10,4.75581121813e-11,7.76382738786e-10,-2.31906083659e-10
1326000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.2628066915e-12,-3.11373843376e-12,0.00500000000642,-2.62525678923e-12,-2.41922179416e-11,1.36825029496e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.98369775714e-10,2.34549187755e-10,-3.16848325826e-10,1.99005220174e-10,1.82534275678e-09,-5.77137407059e-10
1327000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.54660745217e-12,-2.76671741073e-12,0.00500000000612,-2.4273533118e-12,-2.29244018078e-11,1.32594000299e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.89694204968e-10,2.24364191516e-10,-3.14196061268e-10,1.83674496259e-10,1.75427377527e-09,-5.51998951469e-10
1328000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.83698628426e-12,-2.41210523777e-12,0.00500000000581,-2.23025130016e-12,-2.16211280789e-11,1.28266505645e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.56975269234e-10,1.85940389839e-10,-2.82272603847e-10,1.39078314954e-10,1.46969866119e-09,-4.57145650132e-10
1329000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.27077817555e-12,-1.88656729128e-12,0.00500000000515,-1.99418486507e-12,-1.96101976874e-11,1.218255678e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.38682119966e-10,2.81777021207e-10,-3.70726352497e-10,2.45505521485e-10,2.18558182162e-09,-6.93890013533e-10
1330000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.35596003712e-12,-1.77649561728e-12,0.00500000000511,-1.91851802823e-12,-1.92362607511e-11,1.20520846394e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72276404601e-11,-4.21835782285e-11,-3.51625479877e-11,-9.05701538523e-11,-2.6326184283e-10,1.05760936704e-10
1331000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.65000260519e-12,-1.41871236981e-12,0.00500000000477,-1.7258969439e-12,-1.79110520567e-11,1.1614709567e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.77477813307e-11,8.09359085445e-11,-1.59326711739e-10,3.9517669092e-11,6.6455306941e-10,-1.98158830463e-10
1332000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.86680140632e-12,-1.15171761017e-12,0.00500000000439,-1.61985251773e-12,-1.68803976162e-11,1.1290138035e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.47917078181e-10,1.74944473207e-10,-2.42486971706e-10,1.46347492474e-10,1.36379516674e-09,-4.30413189494e-10
1333000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.04576935789e-12,-9.3119262301e-13,0.0050000000042,-1.49565299338e-12,-1.60760544542e-11,1.1022296613e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67441678373e-11,-4.18171265577e-11,-1.34102642895e-11,-7.59948223115e-11,-2.7786848166e-10,1.04577697046e-10
1334000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.16381382099e-12,-7.81950892925e-13,0.00500000000396,-1.44598131467e-12,-1.54954290402e-11,1.08432378034e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05432590461e-11,3.69753510105e-11,-8.832339241e-11,1.0354057881e-11,3.12138134228e-10,-8.99305514071e-11
1335000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.26631516173e-12,-6.51652343198e-13,0.00500000000378,-1.39574800094e-12,-1.49986201493e-11,1.06873626358e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0963076718e-10,1.2963725279e-10,-1.51565810041e-10,1.26676263308e-10,9.87760703191e-10,-3.18931891774e-10
1336000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.33473265563e-12,-5.61869994975e-13,0.00500000000363,-1.36615900523e-12,-1.46551750836e-11,1.05815887485e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.72213886167e-12,8.7608681655e-12,-2.41091730799e-11,2.34988840223e-12,7.27280618904e-11,-2.05287971444e-11
1337000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.39446265435e-12,-4.82829054516e-13,0.00500000000353,-1.33464095905e-12,-1.43612928651e-11,1.04889597993e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.09559738575e-11,8.40651972447e-11,-8.25640882607e-11,9.25912110529e-11,6.27075476674e-10,-2.06584948193e-10
1338000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.47284439989e-12,-3.81930598259e-13,0.00500000000342,-1.28549821897e-12,-1.39920789237e-11,1.03690626864e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.27664106091e-10,1.50385541445e-10,-1.07112389752e-10,1.88771807196e-10,1.09468884904e-09,-3.70611309468e-10
1339000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.51456103004e-12,-3.24490434522e-13,0.00500000000335,-1.26022405798e-12,-1.37853836642e-11,1.03029634861e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.15292357439e-11,6.12152485527e-11,-5.76349087557e-11,7.01723267605e-11,4.52800601055e-10,-1.50213778225e-10
1340000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.57009993685e-12,-2.50986731398e-13,0.00500000000328,-1.22199729084e-12,-1.35234493865e-11,1.02168585413e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32208218065e-10,1.5557953698e-10,-9.10125262644e-11,2.06887400364e-10,1.11829357998e-09,-3.8358706957e-10
1341000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.65048008383e-12,-1.4816620153e-13,0.00500000000319,-1.16475090288e-12,-1.31549177725e-11,1.00942655273e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.71373088685e-10,2.01816454886e-10,-2.0930476007e-10,2.13268748285e-10,1.51959037334e-09,-4.97530490347e-10
1342000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.69475022694e-12,-8.82835471394e-14,0.00500000000313,-1.13207994737e-12,-1.29458235641e-11,1.00248598823e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.50014394366e-10,1.76667695284e-10,-1.46911331996e-10,2.08111041104e-10,1.30316905659e-09,-4.35473683793e-10
1343000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.75720027207e-12,-6.98052726733e-15,0.00500000000307,-1.08522891078e-12,-1.26592535651e-11,9.92880785388e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.78362529817e-10,2.09867063521e-10,-1.95918312908e-10,2.34850277515e-10,1.56422971352e-09,-5.17577290974e-10
1344000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.84554626926e-12,1.04791175737e-13,0.00500000000298,-1.01930239894e-12,-1.22611310442e-11,9.79486431644e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8953439839e-10,3.36401886741e-10,-1.84673844103e-10,4.51571462988e-10,2.41937374986e-09,-8.30216283914e-10
1345000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.90158477642e-12,1.78086712044e-13,0.00500000000294,-9.73788749036e-13,-1.20076866785e-11,9.70851713176e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.38674071546e-10,2.8023394621e-10,-1.66231297619e-10,3.689789193e-10,2.02030682898e-09,-6.91749469504e-10
1346000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.97022431492e-12,2.62262433992e-13,0.00500000000287,-9.2394646708e-13,-1.16998970093e-11,9.60501679598e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.24599360714e-10,3.81141208818e-10,-2.72424720368e-10,4.72563740279e-10,2.78444706678e-09,-9.40882337137e-10
1347000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.06159566985e-12,3.73229225303e-13,0.0050000000028,-8.52613966674e-13,-1.13006197535e-11,9.46832883859e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.72912146967e-10,4.37694042105e-10,-3.01941008668e-10,5.47892042978e-10,3.1911393257e-09,-1.08070032082e-09
1348000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.17708661999e-12,5.12777320605e-13,0.0050000000027,-7.65691305047e-13,-1.07945623748e-11,9.29627717892e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.08746350352e-10,4.80722849654e-10,-3.40786685019e-10,5.94214242278e-10,3.50791224144e-09,-1.18468190724e-09
1349000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.32147112434e-12,6.86700696306e-13,0.00500000000256,-6.63062173269e-13,-1.01562438905e-11,9.08171628705e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.95711850936e-10,4.65851639897e-10,-4.39531431711e-10,5.10416827194e-10,3.48073487531e-09,-1.14782398575e-09
1350000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.45808406752e-12,8.51395343116e-13,0.00500000000241,-5.70952522983e-13,-9.54555067142e-12,8.87855435547e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.66818907101e-10,4.31984281134e-10,-4.42234819858e-10,4.52870769009e-10,3.25304078451e-09,-1.06431044338e-09
1351000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.60610455228e-12,1.02951674963e-12,0.00500000000225,-4.69703901015e-13,-8.88698642337e-12,8.65878296803e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.56075822846e-10,4.190184376e-10,-4.1852842065e-10,4.45872549776e-10,3.1491241774e-09,-1.0331960929e-09
1352000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.71515620887e-12,1.16127246708e-12,0.00500000000214,-3.94139393046e-13,-8.40130646968e-12,8.49633855802e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09834222401e-10,3.63866332613e-10,-3.48685709144e-10,3.96099438281e-10,2.72777077351e-09,-8.98693678038e-10
1353000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.84344247937e-12,1.31578081763e-12,0.00500000000201,-3.04764001593e-13,-7.8322147915e-12,8.3057193621e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.16355885255e-10,3.72522292319e-10,-3.55751423478e-10,4.05917730926e-10,2.78527960069e-09,-9.17680045345e-10
1354000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.9994565699e-12,1.50319340309e-12,0.00500000000185,-1.96637109634e-13,-7.14107704324e-12,8.07439777528e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.56992786441e-10,4.19985606112e-10,-3.93834971946e-10,4.6190398999e-10,3.13740746407e-09,-1.03561900613e-09
1355000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.11830594469e-12,1.64632890653e-12,0.00500000000174,-1.13068160622e-13,-6.61491431338e-12,7.8978081979e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03033953776e-10,3.56509040794e-10,-3.33241250098e-10,3.92940992318e-10,2.66202046724e-09,-8.79095011879e-10
1356000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.25797200118e-12,1.81415299449e-12,0.0050000000016,-1.61502585421e-14,-5.99615062238e-12,7.69064854465e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.22696995171e-10,3.79611569656e-10,-3.49053329224e-10,4.21657354087e-10,2.83049343438e-09,-9.36072232722e-10
1357000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.40435490698e-12,1.98981109367e-12,0.00500000000145,8.49693599326e-14,-5.34797000391e-12,7.47379356716e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.29841646413e-10,3.88011426906e-10,-3.5668935287e-10,4.30943190277e-10,2.89321052639e-09,-9.56786546146e-10
1358000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.56322782181e-12,2.18030454802e-12,0.00500000000129,1.94605291437e-13,-4.64474049021e-12,7.2385648361e-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.45747457164e-10,4.06698855496e-10,-3.69634859822e-10,4.5410034324e-10,3.02961096869e-09,-1.00287508354e-09
